file,hunks,already,portable,partial,manual,noise,status,added,removed
drivers/platform/x86/toshiba_haps.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/power/supply/apm_power.c,1,1,0,0,0,0,OBSOLETE,2,1
drivers/power/supply/da9150-fg.c,1,1,0,0,0,0,OBSOLETE,2,2
drivers/power/supply/max17042_battery.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/power/supply/max77693_charger.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/pwm/pwm-stm32.c,1,1,0,0,0,0,OBSOLETE,1,2
drivers/rapidio/devices/rio_mport_cdev.c,1,1,0,0,0,0,OBSOLETE,2,1
drivers/rapidio/rio_cm.c,1,1,0,0,0,0,OBSOLETE,3,0
drivers/regulator/max14577-regulator.c,1,1,0,0,0,0,OBSOLETE,4,1
drivers/remoteproc/qcom_sysmon.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/rpmsg/qcom_smd.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/rpmsg/rpmsg_core.c,1,1,0,0,0,0,OBSOLETE,27,39
drivers/rtc/rtc-hym8563.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/rtc/rtc-pcf8563.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/rtc/rtc-sh.c,1,1,0,0,0,0,OBSOLETE,9,3
drivers/s390/cio/chp.c,1,1,0,0,0,0,OBSOLETE,2,1
drivers/s390/net/ctcm_mpc.c,1,1,0,0,0,0,OBSOLETE,0,1
drivers/s390/scsi/zfcp_sysfs.c,1,1,0,0,0,0,OBSOLETE,2,0
drivers/scsi/aacraid/comminit.c,1,1,0,0,0,0,OBSOLETE,1,2
drivers/scsi/aic94xx/aic94xx_init.c,1,1,0,0,0,0,OBSOLETE,3,0
drivers/scsi/be2iscsi/be_cmds.h,1,1,0,0,0,0,OBSOLETE,1,1
drivers/scsi/bfa/bfad_im.c,1,1,0,0,0,0,OBSOLETE,1,0
drivers/scsi/fcoe/fcoe_ctlr.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/scsi/hpsa.c,1,1,0,0,0,0,OBSOLETE,12,9
drivers/scsi/ibmvscsi/ibmvfc.c,1,1,0,0,0,0,OBSOLETE,2,1
drivers/scsi/isci/host.c,1,1,0,0,0,0,OBSOLETE,3,0
drivers/scsi/isci/request.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/scsi/lpfc/lpfc_debugfs.c,1,1,0,0,0,0,OBSOLETE,0,1
drivers/scsi/mpt3sas/mpt3sas_base.c,1,1,0,0,0,0,OBSOLETE,1,2
drivers/scsi/mpt3sas/mpt3sas_transport.c,1,1,0,0,0,0,OBSOLETE,3,5
drivers/scsi/pm8001/pm8001_ctl.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/scsi/qla1280.h,1,1,0,0,0,0,OBSOLETE,6,6
drivers/scsi/qla2xxx/qla_attr.c,1,1,0,0,0,0,OBSOLETE,1,0
drivers/scsi/qla2xxx/qla_os.c,1,1,0,0,0,0,OBSOLETE,2,1
drivers/scsi/smartpqi/smartpqi_init.c,1,1,0,0,0,0,OBSOLETE,3,3
drivers/scsi/sr.h,1,1,0,0,0,0,OBSOLETE,0,1
drivers/scsi/st.h,1,1,0,0,0,0,OBSOLETE,2,0
drivers/scsi/stex.c,1,1,0,0,0,0,OBSOLETE,1,0
drivers/scsi/ufs/ufs-sysfs.h,1,1,0,0,0,0,OBSOLETE,2,2
drivers/scsi/ufs/ufshcd-pci.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/sh/clk/core.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/slimbus/messaging.c,1,1,0,0,0,0,OBSOLETE,3,2
drivers/slimbus/qcom-ngd-ctrl.c,1,1,0,0,0,0,OBSOLETE,1,0
drivers/soc/imx/gpc.c,1,1,0,0,0,0,OBSOLETE,2,0
drivers/soc/qcom/smem.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/soc/qcom/smem_state.c,1,1,0,0,0,0,OBSOLETE,2,1
drivers/soc/renesas/Makefile,1,1,0,0,0,0,OBSOLETE,4,0
drivers/spi/spi-bcm63xx.c,1,1,0,0,0,0,OBSOLETE,14,0
drivers/spi/spi-fsl-spi.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/spi/spi-mpc52xx.c,1,1,0,0,0,0,OBSOLETE,2,0
drivers/spi/spi-rockchip.c,1,1,0,0,0,0,OBSOLETE,1,0
drivers/spi/spi-xilinx.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/staging/greybus/light.c,1,1,0,0,0,0,OBSOLETE,6,2
drivers/staging/iio/frequency/ad9832.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/staging/iio/frequency/ad9834.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/staging/iio/impedance-analyzer/ad5933.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/staging/media/omap4iss/iss_video.c,1,1,0,0,0,0,OBSOLETE,2,1
drivers/staging/nvec/nvec_power.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/target/iscsi/cxgbit/cxgbit_main.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/target/iscsi/iscsi_target_parameters.h,1,1,0,0,0,0,OBSOLETE,1,1
drivers/target/loopback/tcm_loop.c,1,1,0,0,0,0,OBSOLETE,3,0
drivers/target/sbp/sbp_target.c,1,1,0,0,0,0,OBSOLETE,2,2
drivers/target/target_core_file.c,1,1,0,0,0,0,OBSOLETE,3,0
drivers/target/target_core_iblock.c,1,1,0,0,0,0,OBSOLETE,4,0
drivers/thermal/rockchip_thermal.c,1,1,0,0,0,0,OBSOLETE,1,0
drivers/thermal/spear_thermal.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/thunderbolt/ctl.c,1,1,0,0,0,0,OBSOLETE,5,0
drivers/thunderbolt/domain.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/tty/hvc/hvc_console.c,1,1,0,0,0,0,OBSOLETE,3,3
drivers/tty/vt/vc_screen.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/tty/vt/vt.c,1,1,0,0,0,0,OBSOLETE,1,0
drivers/usb/dwc2/core.c,1,1,0,0,0,0,OBSOLETE,1,0
drivers/usb/dwc2/core.h,1,1,0,0,0,0,OBSOLETE,1,1
drivers/usb/dwc2/gadget.c,1,1,0,0,0,0,OBSOLETE,1,0
drivers/usb/dwc2/platform.c,1,1,0,0,0,0,OBSOLETE,5,2
drivers/usb/early/xhci-dbc.c,1,1,0,0,0,0,OBSOLETE,4,0
drivers/usb/gadget/function/f_eem.c,1,1,0,0,0,0,OBSOLETE,6,1
drivers/usb/gadget/function/f_phonet.c,1,1,0,0,0,0,OBSOLETE,9,0
drivers/usb/gadget/function/f_uac1_legacy.c,1,1,0,0,0,0,OBSOLETE,37,10
drivers/usb/gadget/function/u_audio.h,1,1,0,0,0,0,OBSOLETE,1,1
drivers/usb/gadget/function/u_tcm.h,1,1,0,0,0,0,OBSOLETE,1,1
drivers/usb/gadget/function/u_uac1.h,1,1,0,0,0,0,OBSOLETE,1,1
drivers/usb/gadget/function/u_uac1_legacy.h,1,1,0,0,0,0,OBSOLETE,1,1
drivers/usb/gadget/legacy/Makefile,1,1,0,0,0,0,OBSOLETE,1,0
drivers/usb/gadget/legacy/zero.c,1,1,0,0,0,0,OBSOLETE,2,2
drivers/usb/gadget/u_f.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/usb/gadget/u_f.h,1,1,0,0,0,0,OBSOLETE,1,1
drivers/usb/gadget/u_os_desc.h,1,1,0,0,0,0,OBSOLETE,1,1
drivers/usb/gadget/udc/Kconfig,1,1,0,0,0,0,OBSOLETE,1,1
drivers/usb/gadget/udc/aspeed-vhub/dev.c,1,1,0,0,0,0,OBSOLETE,3,0
drivers/usb/gadget/udc/net2280.c,1,1,0,0,0,0,OBSOLETE,1,3
drivers/usb/host/ohci-platform.c,1,1,0,0,0,0,OBSOLETE,1,0
drivers/usb/host/pci-quirks.c,1,1,0,0,0,0,OBSOLETE,9,0
drivers/usb/misc/chaoskey.c,1,1,0,0,0,0,OBSOLETE,13,3
drivers/usb/mon/mon_bin.c,1,1,0,0,0,0,OBSOLETE,8,6
drivers/usb/mtu3/Kconfig,1,1,0,0,0,0,OBSOLETE,1,0
drivers/usb/musb/tusb6010.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/usb/phy/phy-twl6030-usb.c,1,1,0,0,0,0,OBSOLETE,1,2
drivers/usb/renesas_usbhs/mod_gadget.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/usb/renesas_usbhs/pipe.c,1,1,0,0,0,0,OBSOLETE,2,0
drivers/usb/serial/cp210x.c,1,1,0,0,0,0,OBSOLETE,1,0
drivers/usb/serial/digi_acceleport.c,1,1,0,0,0,0,OBSOLETE,21,2
drivers/usb/serial/io_usbvend.h,1,1,0,0,0,0,OBSOLETE,1,0
drivers/usb/serial/keyspan.c,1,1,0,0,0,0,OBSOLETE,4,0
drivers/usb/serial/kl5kusb105.c,1,1,0,0,0,0,OBSOLETE,2,2
drivers/usb/serial/mxuport.c,1,1,0,0,0,0,OBSOLETE,8,0
drivers/usb/serial/quatech2.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/usb/storage/realtek_cr.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/usb/storage/sddr55.c,1,1,0,0,0,0,OBSOLETE,6,0
drivers/usb/typec/bus.c,1,1,0,0,0,0,OBSOLETE,3,0
drivers/usb/usbip/usbip_common.c,1,1,0,0,0,0,OBSOLETE,12,0
drivers/video/backlight/lp855x_bl.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/video/fbdev/au1100fb.c,1,1,0,0,0,0,OBSOLETE,3,1
drivers/video/fbdev/au1200fb.c,1,1,0,0,0,0,OBSOLETE,4,2
drivers/video/fbdev/core/fbcvt.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/video/fbdev/core/modedb.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/video/fbdev/core/tileblit.c,1,1,0,0,0,0,OBSOLETE,36,1
drivers/video/fbdev/fsl-diu-fb.c,1,1,0,0,0,0,OBSOLETE,1,0
drivers/video/fbdev/imxfb.c,1,1,0,0,0,0,OBSOLETE,7,2
drivers/video/fbdev/matrox/g450_pll.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/video/fbdev/offb.c,1,1,0,0,0,0,OBSOLETE,6,1
drivers/video/fbdev/omap2/omapfb/dss/dispc.c,1,1,0,0,0,0,OBSOLETE,5,1
drivers/video/fbdev/omap2/omapfb/dss/dss-of.c,1,1,0,0,0,0,OBSOLETE,1,0
drivers/video/fbdev/pxafb.c,1,1,0,0,0,0,OBSOLETE,6,6
drivers/video/fbdev/riva/riva_hw.c,1,1,0,0,0,0,OBSOLETE,3,0
drivers/video/fbdev/sm501fb.c,1,1,0,0,0,0,OBSOLETE,7,0
drivers/video/fbdev/tcx.c,1,1,0,0,0,0,OBSOLETE,1,1
drivers/video/fbdev/tdfxfb.c,1,1,0,0,0,0,OBSOLETE,3,0
drivers/w1/w1.c,1,1,0,0,0,0,OBSOLETE,0,2
drivers/watchdog/dw_wdt.c,1,1,0,0,0,0,OBSOLETE,2,0
drivers/watchdog/mpc8xxx_wdt.c,1,1,0,0,0,0,OBSOLETE,2,0
drivers/watchdog/via_wdt.c,1,1,0,0,0,0,OBSOLETE,1,0
drivers/xen/xen-acpi-processor.c,1,1,0,0,0,0,OBSOLETE,2,5
drivers/xen/xenbus/xenbus_dev_frontend.c,1,1,0,0,0,0,OBSOLETE,1,1
fs/afs/cache.c,1,1,0,0,0,0,OBSOLETE,1,1
fs/afs/dynroot.c,1,1,0,0,0,0,OBSOLETE,1,1
fs/afs/rotate.c,1,1,0,0,0,0,OBSOLETE,1,1
fs/afs/xdr_fs.h,1,1,0,0,0,0,OBSOLETE,1,1
fs/binfmt_flat.c,1,1,0,0,0,0,OBSOLETE,1,1
fs/btrfs/extent-tree.c,1,1,0,0,0,0,OBSOLETE,1,1
fs/btrfs/ref-verify.c,1,1,0,0,0,0,OBSOLETE,1,0
fs/btrfs/send.c,1,1,0,0,0,0,OBSOLETE,2,4
fs/btrfs/volumes.c,1,1,0,0,0,0,OBSOLETE,3,2
fs/ceph/locks.c,1,1,0,0,0,0,OBSOLETE,4,1
fs/ceph/xattr.c,1,1,0,0,0,0,OBSOLETE,1,0
fs/cifs/cifsfs.c,1,1,0,0,0,0,OBSOLETE,4,0
fs/configfs/dir.c,1,1,0,0,0,0,OBSOLETE,1,1
fs/crypto/Makefile,1,1,0,0,0,0,OBSOLETE,10,1
fs/dax.c,1,1,0,0,0,0,OBSOLETE,1,1
fs/dlm/lock.c,1,1,0,0,0,0,OBSOLETE,1,1
fs/efivarfs/inode.c,1,1,0,0,0,0,OBSOLETE,1,1
fs/efivarfs/internal.h,1,1,0,0,0,0,OBSOLETE,0,1
fs/ext4/balloc.c,1,1,0,0,0,0,OBSOLETE,2,2
fs/ext4/file.c,1,1,0,0,0,0,OBSOLETE,4,0
fs/f2fs/gc.h,1,1,0,0,0,0,OBSOLETE,1,4
fs/fs_struct.c,1,1,0,0,0,0,OBSOLETE,1,0
fs/fscache/main.c,1,1,0,0,0,0,OBSOLETE,1,2
fs/gfs2/inode.c,1,1,0,0,0,0,OBSOLETE,2,1
fs/gfs2/lock_dlm.c,1,1,0,0,0,0,OBSOLETE,2,1
fs/gfs2/quota.c,1,1,0,0,0,0,OBSOLETE,1,1
fs/hfs/mdb.c,1,1,0,0,0,0,OBSOLETE,1,1
fs/hfs/super.c,1,1,0,0,0,0,OBSOLETE,3,1
fs/hfsplus/btree.c,1,1,0,0,0,0,OBSOLETE,6,0
fs/hfsplus/dir.c,1,1,0,0,0,0,OBSOLETE,6,1
fs/hfsplus/extents.c,1,1,0,0,0,0,OBSOLETE,0,3
fs/hfsplus/xattr.c,1,1,0,0,0,0,OBSOLETE,5,1
fs/hpfs/alloc.c,1,1,0,0,0,0,OBSOLETE,1,1
fs/isofs/dir.c,1,1,0,0,0,0,OBSOLETE,2,1
fs/isofs/inode.c,1,1,0,0,0,0,OBSOLETE,8,1
fs/isofs/rock.c,1,1,0,0,0,0,OBSOLETE,9,0
fs/jbd2/checkpoint.c,1,1,0,0,0,0,OBSOLETE,1,0
fs/jffs2/compr_rtime.c,1,1,0,0,0,0,OBSOLETE,3,0
fs/jffs2/erase.c,1,1,0,0,0,0,OBSOLETE,3,1
fs/jffs2/file.c,1,1,0,0,0,0,OBSOLETE,2,2
fs/jffs2/scan.c,1,1,0,0,0,0,OBSOLETE,3,1
fs/jfs/file.c,1,1,0,0,0,0,OBSOLETE,3,0
fs/jfs/jfs_discard.c,1,1,0,0,0,0,OBSOLETE,2,1
fs/jfs/jfs_imap.c,1,1,0,0,0,0,OBSOLETE,1,1
fs/jfs/jfs_logmgr.c,1,1,0,0,0,0,OBSOLETE,1,0
fs/jfs/jfs_txnmgr.c,1,1,0,0,0,0,OBSOLETE,5,4
fs/jfs/xattr.c,1,1,0,0,0,0,OBSOLETE,10,5
fs/nfs/Makefile,1,1,0,0,0,0,OBSOLETE,2,1
fs/nfs/export.c,1,1,0,0,0,0,OBSOLETE,9,2
fs/nfs/flexfilelayout/flexfilelayout.c,1,1,0,0,0,0,OBSOLETE,1,0
fs/nfs/nfs4state.c,1,1,0,0,0,0,OBSOLETE,12,1
fs/nfs/nfs4trace.h,1,1,0,0,0,0,OBSOLETE,2,0
fs/nfsd/export.c,1,1,0,0,0,0,OBSOLETE,1,1
fs/nilfs2/btree.c,1,1,0,0,0,0,OBSOLETE,3,1
fs/nilfs2/dat.c,1,1,0,0,0,0,OBSOLETE,3,0
fs/nilfs2/direct.c,1,1,0,0,0,0,OBSOLETE,3,0
fs/nilfs2/ioctl.c,1,1,0,0,0,0,OBSOLETE,6,0
fs/nilfs2/nilfs.h,1,1,0,0,0,0,OBSOLETE,8,2
fs/nilfs2/page.h,1,1,0,0,0,0,OBSOLETE,2,2
fs/nilfs2/sysfs.h,1,1,0,0,0,0,OBSOLETE,4,4
fs/ocfs2/cluster/nodemanager.c,1,1,0,0,0,0,OBSOLETE,1,1
fs/ocfs2/ocfs2_trace.h,1,1,0,0,0,0,OBSOLETE,4,6
fs/ocfs2/stack_user.c,1,1,0,0,0,0,OBSOLETE,1,0
fs/omfs/inode.c,1,1,0,0,0,0,OBSOLETE,6,0
fs/proc/loadavg.c,1,1,0,0,0,0,OBSOLETE,0,3
fs/proc/vmcore.c,1,1,0,0,0,0,OBSOLETE,2,0
fs/squashfs/cache.c,1,1,0,0,0,0,OBSOLETE,3,0
fs/sysfs/group.c,1,1,0,0,0,0,OBSOLETE,1,1
fs/ubifs/Makefile,1,1,0,0,0,0,OBSOLETE,1,1
fs/ubifs/key.h,1,1,0,0,0,0,OBSOLETE,0,1
fs/ubifs/lprops.c,1,1,0,0,0,0,OBSOLETE,1,1
fs/ubifs/orphan.c,1,1,0,0,0,0,OBSOLETE,1,1
fs/udf/inode.c,1,1,0,0,0,0,OBSOLETE,3,0
fs/udf/misc.c,1,1,0,0,0,0,OBSOLETE,6,2
fs/xfs/libxfs/xfs_ialloc.c,1,1,0,0,0,0,OBSOLETE,6,5
fs/xfs/scrub/attr.c,1,1,0,0,0,0,OBSOLETE,4,1
fs/xfs/scrub/btree.c,1,1,0,0,0,0,OBSOLETE,2,0
fs/xfs/scrub/dabtree.c,1,1,0,0,0,0,OBSOLETE,2,0
include/acpi/acpixf.h,1,1,0,0,0,0,OBSOLETE,70,60
include/asm-generic/audit_change_attr.h,1,1,0,0,0,0,OBSOLETE,3,0
include/asm-generic/audit_read.h,1,1,0,0,0,0,OBSOLETE,6,0
include/crypto/if_alg.h,1,1,0,0,0,0,OBSOLETE,2,3
include/crypto/poly1305.h,1,1,0,0,0,0,OBSOLETE,74,15
include/drm/spsc_queue.h,1,1,0,0,0,0,OBSOLETE,3,1
include/linux/anon_inodes.h,1,1,0,0,0,0,OBSOLETE,5,0
include/linux/ata.h,1,1,0,0,0,0,OBSOLETE,1,0
include/linux/backing-dev.h,1,1,0,0,0,0,OBSOLETE,1,0
include/linux/buffer_head.h,1,1,0,0,0,0,OBSOLETE,1,1
include/linux/cgroup_rdma.h,1,1,0,0,0,0,OBSOLETE,1,4
include/linux/clocksource.h,1,1,0,0,0,0,OBSOLETE,2,0
include/linux/compat.h,1,1,0,0,0,0,OBSOLETE,6,0
include/linux/cper.h,1,1,0,0,0,0,OBSOLETE,4,1
include/linux/elfnote.h,1,1,0,0,0,0,OBSOLETE,1,1
include/linux/errno.h,1,1,0,0,0,0,OBSOLETE,1,0
include/linux/extable.h,1,1,0,0,0,0,OBSOLETE,10,0
include/linux/genalloc.h,1,1,0,0,0,0,OBSOLETE,1,0
include/linux/iio/frequency/adf4350.h,1,1,0,0,0,0,OBSOLETE,1,1
include/linux/irq.h,1,1,0,0,0,0,OBSOLETE,6,0
include/linux/kallsyms.h,1,1,0,0,0,0,OBSOLETE,1,1
include/linux/kprobes.h,1,1,0,0,0,0,OBSOLETE,1,1
include/linux/ktime.h,1,1,0,0,0,0,OBSOLETE,1,8
include/linux/log2.h,1,1,0,0,0,0,OBSOLETE,34,0
include/linux/mfd/wm8350/core.h,1,1,0,0,0,0,OBSOLETE,1,1
include/linux/mlx4/device.h,1,1,0,0,0,0,OBSOLETE,1,1
include/linux/mtd/super.h,1,1,0,0,0,0,OBSOLETE,3,3
include/linux/nd.h,1,1,0,0,0,0,OBSOLETE,1,9
include/linux/netfilter/ipset/ip_set.h,1,1,0,0,0,0,OBSOLETE,1,1
include/linux/nmi.h,1,1,0,0,0,0,OBSOLETE,5,10
include/linux/parport.h,1,1,0,0,0,0,OBSOLETE,1,0
include/linux/pci_ids.h,1,1,0,0,0,0,OBSOLETE,4,0
include/linux/platform_data/lp855x.h,1,1,0,0,0,0,OBSOLETE,2,2
include/linux/pm.h,1,1,0,0,0,0,OBSOLETE,1,0
include/linux/poll.h,1,1,0,0,0,0,OBSOLETE,9,1
include/linux/pps_kernel.h,1,1,0,0,0,0,OBSOLETE,2,2
include/linux/proc_ns.h,1,1,0,0,0,0,OBSOLETE,4,2
include/linux/quotaops.h,1,1,0,0,0,0,OBSOLETE,1,8
include/linux/rcutree.h,1,1,0,0,0,0,OBSOLETE,1,0
include/linux/sched/smt.h,1,1,0,0,0,0,OBSOLETE,1,1
include/linux/sock_diag.h,1,1,0,0,0,0,OBSOLETE,13,1
include/linux/socket.h,1,1,0,0,0,0,OBSOLETE,1,0
include/linux/textsearch.h,1,1,0,0,0,0,OBSOLETE,1,0
include/linux/time.h,1,1,0,0,0,0,OBSOLETE,3,0
include/linux/tnum.h,1,1,0,0,0,0,OBSOLETE,12,0
include/linux/types.h,1,1,0,0,0,0,OBSOLETE,2,1
include/linux/uprobes.h,1,1,0,0,0,0,OBSOLETE,1,0
include/linux/usb/typec_dp.h,1,1,0,0,0,0,OBSOLETE,1,0
include/linux/virtio_config.h,1,1,0,0,0,0,OBSOLETE,1,1
include/linux/wm97xx.h,1,1,0,0,0,0,OBSOLETE,0,1
include/media/v4l2-device.h,1,1,0,0,0,0,OBSOLETE,11,0
include/net/bluetooth/l2cap.h,1,1,0,0,0,0,OBSOLETE,1,0
include/net/dst_cache.h,1,1,0,0,0,0,OBSOLETE,11,0
include/net/garp.h,1,1,0,0,0,0,OBSOLETE,1,1
include/net/inet6_hashtables.h,1,1,0,0,0,0,OBSOLETE,1,2
include/net/ip_vs.h,1,1,0,0,0,0,OBSOLETE,1,2
include/net/ipv6.h,1,1,0,0,0,0,OBSOLETE,2,0
include/net/l3mdev.h,1,1,0,0,0,0,OBSOLETE,2,0
include/net/lapb.h,1,1,0,0,0,0,OBSOLETE,1,1
include/net/lwtunnel.h,1,1,0,0,0,0,OBSOLETE,2,0
include/net/mpls.h,1,1,0,0,0,0,OBSOLETE,1,9
include/net/mpls_iptunnel.h,1,1,0,0,0,0,OBSOLETE,1,9
include/net/mrp.h,1,1,0,0,0,0,OBSOLETE,1,1
include/net/netfilter/nf_conntrack_helper.h,1,1,0,0,0,0,OBSOLETE,1,1
include/net/netfilter/nf_tables_core.h,1,1,0,0,0,0,OBSOLETE,1,1
include/net/netprio_cgroup.h,1,1,0,0,0,0,OBSOLETE,1,1
include/net/nfc/nci_core.h,1,1,0,0,0,0,OBSOLETE,1,1
include/net/nfc/nfc.h,1,1,0,0,0,0,OBSOLETE,2,0
include/net/phonet/pn_dev.h,1,1,0,0,0,0,OBSOLETE,1,1
include/rdma/ib_verbs.h,1,1,0,0,0,0,OBSOLETE,1,1
include/scsi/libiscsi.h,1,1,0,0,0,0,OBSOLETE,2,0
include/trace/events/pagemap.h,1,1,0,0,0,0,OBSOLETE,4,7
include/uapi/linux/fcntl.h,1,1,0,0,0,0,OBSOLETE,1,0
include/uapi/linux/hyperv.h,1,1,0,0,0,0,OBSOLETE,1,1
include/uapi/linux/limits.h,1,1,0,0,0,0,OBSOLETE,2,2
include/uapi/linux/media.h,1,1,0,0,0,0,OBSOLETE,8,0
include/uapi/linux/mman.h,1,1,0,0,0,0,OBSOLETE,3,2
include/uapi/linux/ndctl.h,1,1,0,0,0,0,OBSOLETE,0,4
include/uapi/linux/netfilter_bridge.h,1,1,0,0,0,0,OBSOLETE,4,0
include/uapi/linux/nfs_mount.h,1,1,0,0,0,0,OBSOLETE,0,9
include/uapi/linux/sock_diag.h,1,1,0,0,0,0,OBSOLETE,26,0
include/uapi/linux/types.h,1,1,0,0,0,0,OBSOLETE,1,0
include/uapi/linux/udp.h,1,1,0,0,0,0,OBSOLETE,1,0
include/uapi/sound/asound.h,1,1,0,0,0,0,OBSOLETE,1,1
include/video/udlfb.h,1,1,0,0,0,0,OBSOLETE,1,0
kernel/Kconfig.locks,1,1,0,0,0,0,OBSOLETE,3,0
kernel/bpf/bpf_lru_list.c,1,1,0,0,0,0,OBSOLETE,1,4
kernel/cgroup/Makefile,1,1,0,0,0,0,OBSOLETE,2,2
kernel/debug/kdb/kdb_main.c,1,1,0,0,0,0,OBSOLETE,1,6
kernel/kthread.c,1,1,0,0,0,0,OBSOLETE,1,0
kernel/latencytop.c,1,1,0,0,0,0,OBSOLETE,2,2
kernel/locking/qrwlock.c,1,1,0,0,0,0,OBSOLETE,3,3
kernel/pid_namespace.c,1,1,0,0,0,0,OBSOLETE,1,1
kernel/power/autosleep.c,1,1,0,0,0,0,OBSOLETE,1,1
kernel/rcu/Kconfig.debug,1,1,0,0,0,0,OBSOLETE,11,0
kernel/sched/cpupri.h,1,1,0,0,0,0,OBSOLETE,5,1
kernel/taskstats.c,1,1,0,0,0,0,OBSOLETE,1,0
kernel/trace/trace_clock.c,1,1,0,0,0,0,OBSOLETE,1,1
kernel/trace/trace_events_hist.c,1,1,0,0,0,0,OBSOLETE,6,6
kernel/trace/trace_functions_graph.c,1,1,0,0,0,0,OBSOLETE,1,0
kernel/trace/trace_irqsoff.c,1,1,0,0,0,0,OBSOLETE,0,2
kernel/trace/trace_sched_wakeup.c,1,1,0,0,0,0,OBSOLETE,0,2
kernel/ucount.c,1,1,0,0,0,0,OBSOLETE,1,1
kernel/utsname_sysctl.c,1,1,0,0,0,0,OBSOLETE,1,1
lib/842/842_compress.c,1,1,0,0,0,0,OBSOLETE,2,0
lib/crypto/blake2s-generic.c,1,1,0,0,0,0,OBSOLETE,5,1
lib/dynamic_queue_limits.c,1,1,0,0,0,0,OBSOLETE,1,1
lib/find_bit_benchmark.c,1,1,0,0,0,0,OBSOLETE,1,9
lib/genalloc.c,1,1,0,0,0,0,OBSOLETE,4,1
lib/mpi/mpicoder.c,1,1,0,0,0,0,OBSOLETE,1,1
lib/sg_split.c,1,1,0,0,0,0,OBSOLETE,0,2
lib/ts_kmp.c,1,1,0,0,0,0,OBSOLETE,16,2
mm/memfd.c,1,1,0,0,0,0,OBSOLETE,2,1
mm/page_idle.c,1,1,0,0,0,0,OBSOLETE,0,10
mm/pgtable-generic.c,1,1,0,0,0,0,OBSOLETE,3,2
net/6lowpan/iphc.c,1,1,0,0,0,0,OBSOLETE,2,2
net/802/garp.c,1,1,0,0,0,0,OBSOLETE,1,1
net/802/psnap.c,1,1,0,0,0,0,OBSOLETE,2,2
net/8021q/vlan_netlink.c,1,1,0,0,0,0,OBSOLETE,6,1
net/atm/lec.h,1,1,0,0,0,0,OBSOLETE,1,1
net/atm/mpc.c,1,1,0,0,0,0,OBSOLETE,2,0
net/atm/raw.c,1,1,0,0,0,0,OBSOLETE,1,1
net/atm/resources.c,1,1,0,0,0,0,OBSOLETE,1,2
net/ax25/af_ax25.c,1,1,0,0,0,0,OBSOLETE,1,1
net/ax25/ax25_in.c,1,1,0,0,0,0,OBSOLETE,4,0
net/batman-adv/bat_v_elp.h,1,1,0,0,0,0,OBSOLETE,0,1
net/batman-adv/fragmentation.h,1,1,0,0,0,0,OBSOLETE,2,1
net/batman-adv/hard-interface.h,1,1,0,0,0,0,OBSOLETE,1,0
net/batman-adv/network-coding.c,1,1,0,0,0,0,OBSOLETE,6,1
net/batman-adv/routing.c,1,1,0,0,0,0,OBSOLETE,1,2
net/batman-adv/soft-interface.c,1,1,0,0,0,0,OBSOLETE,1,0
net/batman-adv/tp_meter.h,1,1,0,0,0,0,OBSOLETE,1,0
net/batman-adv/tvlv.h,1,1,0,0,0,0,OBSOLETE,1,1
net/bluetooth/bnep/core.c,1,1,0,0,0,0,OBSOLETE,1,1
net/bluetooth/bnep/sock.c,1,1,0,0,0,0,OBSOLETE,1,9
net/bluetooth/hci_conn.c,1,1,0,0,0,0,OBSOLETE,2,2
net/bluetooth/hci_sock.c,1,1,0,0,0,0,OBSOLETE,2,8
